PC Number,Date,Item,Price,Items Sold,Sold Amount,% Sales,Item Reductions,Item Refunds,Item Net Sales
354651,2020-04-11,"Hot Coffee, Medium, Original Blend",2.09,20,41.8,3.26,0.1,0,41.7
354651,2020-04-11,"Hot Coffee, Small, Original Blend",1.79,7,12.53,0.98,0.0,0,12.53
354651,2020-04-11,"Hot Coffee, X-Large, Original Blend",2.69,17,45.73,3.56,0.0,0,45.73
354651,2020-04-11,"Iced Tea, Large, Unsweet Iced Tea",1.59,5,7.95,0.62,0.0,0,7.95
354651,2020-04-11,"Iced Tea, Medium, Sweetened Tea",1.29,1,1.29,0.1,0.0,0,1.29
354651,2020-04-11,"Frozen Coffee, Large, Original",4.99,1,4.99,0.39,0.0,0,4.99
354651,2020-04-11,"Frozen Coffee, Medium, Original",3.99,3,11.97,0.93,0.0,0,11.97
354651,2020-04-11,"Frozen Coffee, Small, Original",2.99,3,8.97,0.7,0.0,0,8.97
354651,2020-04-11,"Frozen Hot Winter Beverages, Large, Chocolate",4.99,1,4.99,0.39,4.99,0,0.0
354651,2020-04-11,"Frozen Hot Winter Beverages, Small, Chocolate",2.99,2,5.98,0.47,0.0,0,5.98
354651,2020-04-11,"Hot Chocolate, Large, Oreo",2.69,1,2.69,0.21,0.0,0,2.69
354651,2020-04-11,"Hot Chocolate, Medium, Original Hot Chocolate",2.39,1,2.39,0.19,0.0,0,2.39
354651,2020-04-11,"Hot Tea, Large, Black",2.39,2,4.78,0.37,0.0,0,4.78
354651,2020-04-11,"Hot Tea, Medium, Black",2.09,1,2.09,0.16,0.1,0,1.99
354651,2020-04-11,"Vanilla Chai, Large",3.59,1,3.59,0.28,0.0,0,3.59
354651,2020-04-11,1 Donut,1.19,71,84.49,6.58,0.06,0,84.43
354651,2020-04-11,"12 Donuts, Item Only",10.49,13,136.37,10.62,0.0,0,136.37
354651,2020-04-11,"6 Donuts, Item Only",5.99,15,89.85,7.0,0.0,0,89.85
354651,2020-04-11,"Apple Fritter, Item Only",1.79,1,1.79,0.14,0.0,0,1.79
354651,2020-04-11,"Coffee Roll, Item Only",1.79,3,5.37,0.42,0.0,0,5.37
354651,2020-04-11,10 Munchkins,2.5,3,7.5,0.58,0.0,0,7.5
354651,2020-04-11,25 Munchkins,5.99,3,17.97,1.4,0.0,0,17.97
354651,2020-04-11,50 Munchkins,10.49,2,20.98,1.63,0.0,0,20.98
354651,2020-04-11,6 Munchkins,1.5,1,1.5,0.12,0.0,0,1.5
354651,2020-04-11,z-No Price Cinnamon Raisin Bagel,0.0,1,0.0,0.0,0.0,0,0.0
354651,2020-04-11,z-No Price Everything Bagel,0.0,3,0.0,0.0,0.0,0,0.0
354651,2020-04-11,z-No Price Plain Bagel,0.0,4,0.0,0.0,0.0,0,0.0
354651,2020-04-11,z-No Price Sesame Bagel,0.0,1,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Caramel Swirl,0.0,96,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Coconut Caramel Swirl,0.0,38,0.0,0.0,0.0,0,0.0
354651,2020-04-11,French Vanilla Swirl,0.0,105,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Hazelnut Swirl,0.0,30,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Irish Creme Swirl,0.0,13,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Mocha Swirl (D),0.0,50,0.0,0.0,0.0,0,0.0
354651,2020-04-11,1 Cream,0.0,2,0.0,0.0,0.0,0,0.0
354651,2020-04-11,1 Splenda,0.0,1,0.0,0.0,0.0,0,0.0
354651,2020-04-11,"Almond Milk - Coffee, 1",0.6,10,6.0,0.47,0.0,0,6.0
354651,2020-04-11,"Almond Milk - Latte, 1",1.0,3,3.0,0.23,0.0,0,3.0
354651,2020-04-11,"Black, Item Only",0.0,17,0.0,0.0,0.0,0,0.0
354651,2020-04-11,"Cream, Item Only",0.0,294,0.0,0.0,0.0,0,0.0
354651,2020-04-11,"Half, Item Only, Decaf",0.0,1,0.0,0.0,0.0,0,0.0
354651,2020-04-11,"Ice, Item Only",0.0,1,0.0,0.0,0.0,0,0.0
354651,2020-04-11,"Lemon, Item Only",0.0,1,0.0,0.0,0.0,0,0.0
354651,2020-04-11,"Liquid Cane Sugar, Item Only",0.0,20,0.0,0.0,0.0,0,0.0
354651,2020-04-11,"Skim Milk, Item Only",0.0,32,0.0,0.0,0.0,0,0.0
354651,2020-04-11,"Splenda, Item Only",0.0,68,0.0,0.0,0.0,0,0.0
354651,2020-04-11,"Sugar, Item Only",0.0,145,0.0,0.0,0.0,0,0.0
354651,2020-04-11,"Sweet N Low, Item Only",0.0,3,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Toasted (D),0.0,5,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Whip Cream,0.0,3,0.0,0.0,0.0,0,0.0
354651,2020-04-11,"Whipped Cream, Item Only",0.0,4,0.0,0.0,0.0,0,0.0
354651,2020-04-11,"Whole Milk, Item Only",0.0,45,0.0,0.0,0.0,0,0.0
354651,2020-04-11,z-No Price Extra Cream and Sugar,0.0,2,0.0,0.0,0.0,0,0.0
354651,2020-04-11,z-No Price Extra Ice,0.0,4,0.0,0.0,0.0,0,0.0
354651,2020-04-11,z-No Price Extra Lemon,0.0,1,0.0,0.0,0.0,0,0.0
354651,2020-04-11,z-No Price Less Ice,0.0,7,0.0,0.0,0.0,0,0.0
354651,2020-04-11,z-No Price Regular,0.0,25,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Assorted,0.0,2,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Chocolate Frosted Sprinkles,0.0,23,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Lucky Shamrock,0.0,6,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Z-No Price Assorted.,0.0,2,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Z-No Price Boston Kreme.,0.0,5,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Z-No Price Chocolate Glazed.,0.0,6,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Z-No Price Glazed.,0.0,7,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Z-No Price Old Fashioned.,0.0,1,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Blueberry Shot (D),0.0,8,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Coconut Shot (D),0.0,6,0.0,0.0,0.0,0,0.0
354651,2020-04-11,French Vanilla Shot (D),0.0,7,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Hazelnut Shot (D),0.0,1,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Raspberry Shot (D),0.0,3,0.0,0.0,0.0,0,0.0
354651,2020-04-11,Toasted Almond Shot (D),0.0,9,0.0,0.0,0.0,0,0.0
354651,2020-04-11,"Muffin, Item Only, No Flavor",1.69,1,1.69,0.13,0.08,0,1.61
354651,2020-04-11,Protein Muffin,1.99,1,1.99,0.15,0.0,0,1.99
354651,2020-04-11,"Dunkin Bowls, Egg White",5.29,2,10.58,0.82,0.0,0,10.58
354651,2020-04-11,"1 Lb. Coffee - Ground, Fr Van Grnd",8.99,1,8.99,0.7,0.0,0,8.99
354651,2020-04-11,6 Piece Hash Brown,0.99,10,9.9,0.77,0.0,0,9.9
354651,2020-04-11,Add 6 Piece Hash Brown,0.99,8,7.92,0.62,0.0,0,7.92
354651,2020-04-11,"Wrap, Item BYO, Bacon, Fried Egg, American Cheese",1.99,4,7.96,0.62,0.0,0,7.96
354651,2020-04-11,"Wrap, Item BYO, Beyond Sausage, Fried Egg, White Cheddar",2.49,2,4.98,0.39,0.0,0,4.98
354651,2020-04-11,"Wrap, Item BYO, No Meat, Fried Egg, American Cheese",1.79,1,1.79,0.14,0.0,0,1.79
354651,2020-04-11,"Wrap, Item BYO, No Meat, Fried Egg, White Cheddar",1.79,4,7.16,0.56,3.16,0,4.0
354651,2020-04-11,"Wrap, Item BYO, Sausage, Fried Egg, American Cheese",1.99,4,7.96,0.62,1.96,0,6.0
354651,2020-04-11,"Wrap, Item BYO, Sweet Black Pepper Bacon, Fried Egg, White Cheddar",1.99,2,3.98,0.31,0.0,0,3.98
354651,2020-04-11,"Wrap, Item BYO, Turkey Sausage , Fried Egg, American Cheese",1.99,3,5.97,0.46,0.0,0,5.97
354651,2020-04-11,"Beyond Sausage Breakfast Sandwich, Fried Egg, White Cheddar, English Muffin",4.99,4,19.96,1.55,0.0,0,19.96
354651,2020-04-11,"Egg & Chz, Item BYO, EWOmlVeggie, NoCheese, English Muffin",4.29,3,12.87,1.0,0.0,0,12.87
354651,2020-04-11,"Egg & Chz, Item BYO, EWOmlVeggie, White Cheddar, English Muffin",4.29,1,4.29,0.33,0.0,0,4.29
354651,2020-04-11,"Egg & Chz, Item BYO, Fried Egg, American, Croissant",3.29,1,3.29,0.26,0.0,0,3.29
354651,2020-04-11,"Egg & Chz, Item BYO, Fried Egg, American, English Muffin",3.29,2,6.58,0.51,0.0,0,6.58
354651,2020-04-11,"Big N Toasted, Item BYO, 2FrdEggs, Bacon Amr, Texas Toast",4.49,1,4.49,0.35,0.0,0,4.49
354651,2020-04-11,"Double Sausage Breakfast Sandwich, Fried Egg, American, Bagel",4.79,1,4.79,0.37,0.0,0,4.79
354651,2020-04-11,"Egg Bcn & Chz, Item BYO, Fried Egg, American, Bagel",3.99,4,15.96,1.24,0.0,0,15.96
354651,2020-04-11,"Egg Bcn & Chz, Item BYO, Fried Egg, American, Croissant",3.99,6,23.94,1.86,2.98,0,20.96
354651,2020-04-11,"Egg Bcn & Chz, Item BYO, NoEgg, American, Bagel",3.69,1,3.69,0.29,0.0,0,3.69
354651,2020-04-11,"Egg Ham & Chz, Item BYO, Fried Egg, American, English Muffin",3.99,3,11.97,0.93,0.0,0,11.97
354651,2020-04-11,"Egg Ham & Chz, Item BYO, Fried Egg, White Cheddar, Croissant",3.69,1,3.69,0.29,0.0,0,3.69
354651,2020-04-11,"Egg Ham & Chz, Item BYO, NoEgg, American, Croissant",3.69,1,3.69,0.29,0.0,0,3.69
354651,2020-04-11,"Egg Ssg & Chz, Item BYO, EWOmlVeggie, American, Croissant",4.29,1,4.29,0.33,0.0,0,4.29
354651,2020-04-11,"Egg Ssg & Chz, Item BYO, Fried Egg, American, Croissant",3.99,4,15.96,1.24,0.0,0,15.96
354651,2020-04-11,"Egg Ssg & Chz, Item BYO, Fried Egg, American, English Muffin",3.99,1,3.99,0.31,0.0,0,3.99
354651,2020-04-11,"Egg Ssg & Chz, Item BYO, Fried Egg, White Cheddar, Croissant",3.69,1,3.69,0.29,0.0,0,3.69
354651,2020-04-11,"Sweet Black Pepper Bacon Sandwich, Fried Egg, White Cheddar, Croissant",4.29,4,17.16,1.34,0.0,0,17.16
354651,2020-04-11,"Turkey Ssg Sand, EWOmlVeggie, White Cheddar, Multigrain Thin",4.29,3,12.87,1.0,0.0,0,12.87
354651,2020-04-11,Snacking Bacon,2.79,1,2.79,0.22,0.0,0,2.79
