PC Number,Date,Item,Price,Items Sold,Sold Amount,% Sales,Item Reductions,Item Refunds,Item Net Sales
355673,2020-04-11,"Hot Coffee, Small, Original Blend",1.79,19,34.01,0.91,0.18,0.0,33.83
355673,2020-04-11,"Hot Coffee, X-Large, Decaf",2.69,1,2.69,0.07,0.0,0.0,2.69
355673,2020-04-11,"Hot Coffee, X-Large, Original Blend",2.69,33,88.77,2.38,3.22,0.0,85.55
355673,2020-04-11,"Mug Refill, 24 Oz., Iced Coffee Original",1.99,1,1.99,0.05,0.0,0.0,1.99
355673,2020-04-11,"Mug Refill, 32 Oz., Iced Tea Unsweet",0.99,1,0.99,0.03,0.0,0.0,0.99
355673,2020-04-11,"Iced Tea, Large, Sweet Tea",1.59,4,6.36,0.17,0.0,0.0,6.36
355673,2020-04-11,"Iced Tea, Large, Sweetened Tea",1.59,1,1.59,0.04,0.0,0.0,1.59
355673,2020-04-11,"Iced Tea, Large, Unsweet Iced Tea",1.59,11,17.49,0.47,0.0,0.0,17.49
355673,2020-04-11,"Iced Tea, Medium, Sweet Tea",1.29,1,1.29,0.03,0.0,0.0,1.29
355673,2020-04-11,"Iced Tea, Medium, Unsweet Iced Tea",1.29,6,7.74,0.21,0.0,0.0,7.74
355673,2020-04-11,"Iced Tea, Small, Sweet Tea",0.99,1,0.99,0.03,0.0,0.0,0.99
355673,2020-04-11,"Iced Tea, Small, Unsweet Iced Tea",0.99,1,0.99,0.03,0.0,0.0,0.99
355673,2020-04-11,"Frozen Coffee, Large, Original",4.99,1,4.99,0.13,0.0,0.0,4.99
355673,2020-04-11,"Frozen Coffee, Medium, Original",3.99,5,19.95,0.54,0.0,0.0,19.95
355673,2020-04-11,"Frozen Coffee, Small, Original",2.99,3,8.97,0.24,0.0,0.0,8.97
355673,2020-04-11,"Frozen Hot Winter Beverages, Medium, Chocolate",3.99,6,23.94,0.64,0.0,3.99,19.95
355673,2020-04-11,"Frozen Hot Winter Beverages, Small, Chocolate",2.99,4,11.96,0.32,0.15,0.0,11.81
355673,2020-04-11,"Frozen Matcha Latte, Medium",4.39,3,13.17,0.35,0.0,0.0,13.17
355673,2020-04-11,"Frozen Matcha Latte, Small",3.39,1,3.39,0.09,0.0,0.0,3.39
355673,2020-04-11,"Dunkaccino, Large, Original",2.69,1,2.69,0.07,0.0,0.0,2.69
355673,2020-04-11,"Hot Chocolate, Medium, Original Hot Chocolate",2.39,3,7.17,0.19,0.12,0.0,7.05
355673,2020-04-11,"Hot Chocolate, Small, Original Hot Chocolate",2.09,1,2.09,0.06,0.0,0.0,2.09
355673,2020-04-11,"Hot Tea, Large, Black",2.39,2,4.78,0.13,0.0,0.0,4.78
355673,2020-04-11,"Hot Tea, Medium, Black",2.09,1,2.09,0.06,0.0,0.0,2.09
355673,2020-04-11,"Vanilla Chai, Large",3.59,2,7.18,0.19,0.0,0.0,7.18
355673,2020-04-11,"Vanilla Chai, Medium",3.09,4,12.36,0.33,0.0,0.0,12.36
355673,2020-04-11,1 Donut,1.19,213,253.47,6.8,1.49,0.0,251.98
355673,2020-04-11,"12 Donuts, Item Only",10.99,38,417.62,11.2,0.55,10.99,406.08
355673,2020-04-11,"6 Donuts, Item Only",5.99,42,251.58,6.75,0.3,0.0,251.28
355673,2020-04-11,"Apple Fritter, Item Only",1.79,6,10.74,0.29,0.0,0.0,10.74
355673,2020-04-11,"Coffee Roll, Item Only",1.79,8,14.32,0.38,0.18,0.0,14.14
355673,2020-04-11,10 Munchkins,2.5,22,55.0,1.48,0.0,0.0,55.0
355673,2020-04-11,12 Munchkins,3.0,3,9.0,0.24,0.0,0.0,9.0
355673,2020-04-11,2 Munchkins,0.5,1,0.5,0.01,0.0,0.0,0.5
355673,2020-04-11,25 Munchkins,5.99,11,65.89,1.77,0.0,0.0,65.89
355673,2020-04-11,4 Munchkins,1.0,1,1.0,0.03,0.0,0.0,1.0
355673,2020-04-11,5 Munchkins,1.25,4,5.0,0.13,0.06,0.0,4.94
355673,2020-04-11,50 Munchkins,10.49,1,10.49,0.28,0.0,0.0,10.49
355673,2020-04-11,6 Munchkins,1.5,1,1.5,0.04,0.0,0.0,1.5
355673,2020-04-11,z-No Price Cinnamon Raisin Bagel,0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price Everything Bagel,0.0,11,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price Multigrain Bagel,0.0,5,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price Plain Bagel,0.0,36,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price Sesame Bagel,0.0,2,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Caramel Swirl,0.0,264,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Coconut Caramel Swirl,0.0,15,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,French Vanilla Swirl,0.0,247,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Hazelnut Swirl,0.0,76,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Irish Creme Swirl,0.0,11,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Mocha Swirl (D),0.0,80,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Red Velvet Swirl,0.0,7,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Thin Mint Swirl,0.0,3,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,1 Cream,0.0,2,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Almond Milk - Coffee, 1",0.6,21,12.6,0.34,0.0,0.0,12.6
355673,2020-04-11,"Almond Milk - Coffee, 2",0.6,1,0.6,0.02,0.0,0.0,0.6
355673,2020-04-11,"Almond Milk - Coffee, 3",0.6,3,1.8,0.05,0.0,0.0,1.8
355673,2020-04-11,"Almond Milk - Coffee, 4",0.6,2,1.2,0.03,0.0,0.0,1.2
355673,2020-04-11,"Almond Milk - Latte, 1",1.0,5,5.0,0.13,1.0,0.0,4.0
355673,2020-04-11,"Almond Milk - Latte, 3",1.0,6,6.0,0.16,0.0,0.0,6.0
355673,2020-04-11,"Almond Milk - Latte, 4",1.0,2,2.0,0.05,1.0,0.0,1.0
355673,2020-04-11,"American Cheese (bagel), Item Only",0.0,2,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"American Cheese, Item Only",0.25,1,0.25,0.01,0.0,0.0,0.25
355673,2020-04-11,"Black, Item Only",0.0,30,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Butter,0.25,1,0.25,0.01,0.0,0.0,0.25
355673,2020-04-11,Butter Spread with Canola Oil,0.0,3,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Cream, Item Only",0.0,582,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Cream, On Side",0.0,5,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"D-Butter, Item Only",0.25,1,0.25,0.01,0.0,0.0,0.25
355673,2020-04-11,D-Warmed,0.0,2,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Equal, Item Only",0.0,18,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Equal, On Side",0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Half Sweet Half Unsweet, Item Only",0.0,3,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Half, Item Only, Decaf",0.0,4,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Ham, Item Only",0.7,1,0.7,0.02,0.0,0.0,0.7
355673,2020-04-11,"Honey, Item Only",0.0,3,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Lemon, Item Only",0.0,3,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Liquid Cane Sugar, Item Only",0.0,32,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,More Spread,0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Not Toasted (D),0.0,2,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,On Side,0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Skim Milk, Item Only",0.0,51,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Sliced,0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Splenda, Item Only",0.0,122,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Splenda, On Side",0.0,2,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Sugar, Item Only",0.0,198,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Sweet N Low, Item Only",0.0,21,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Toast Dark,0.0,3,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Toasted (D),0.0,33,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Whip Cream,0.0,2,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Whipped Cream, Item Only",0.0,2,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Whole Milk, Item Only",0.0,53,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price American Cheese,0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price Butter,0.0,3,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price Extra Cream,0.0,2,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price Extra Cream and Sugar,0.0,2,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price Extra Ice,0.0,3,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price Extra Sugar,0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price Less Ice,0.0,24,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price No Ice,0.0,2,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price No Lemon,0.0,3,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price Regular,0.0,96,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Assorted,0.0,9,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Blueberry,0.0,4,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Blueberry Glazed Ring,0.0,5,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Boston Kreme,0.0,32,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Chocolate Creme,0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Chocolate Frosted,0.0,45,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Chocolate Frosted Sprinkles,0.0,6,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Chocolate Glazed,0.0,33,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Coconut (D),0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Double Chocolate,0.0,5,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Glazed,0.0,46,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Jelly Filled,0.0,7,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Lemon (D),0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Lucky Shamrock,0.0,3,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Maple Frosted,0.0,4,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Old Fashioned,0.0,6,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Powdered,0.0,3,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Sour Cream,0.0,5,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Sprinkles,0.0,37,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Strawberry Frosted,0.0,22,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Sugar Raised,0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Vanilla Frosted,0.0,9,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Z-No Price Assorted.,0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Z-No Price Boston Kreme.,0.0,20,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Z-No Price Chocolate Glazed.,0.0,4,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Z-No Price Glazed.,0.0,9,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Z-No Price Jelly Filled.,0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Z-No Price Old Fashioned.,0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Z-No Price Vanilla Creme,0.0,2,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Blueberry Shot (D),0.0,19,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Coconut Shot (D),0.0,17,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,French Vanilla Shot (D),0.0,26,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Hazelnut Shot (D),0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Raspberry Shot (D),0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,Toasted Almond Shot (D),0.0,8,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price Blueberry Muffin,0.0,5,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,z-No Price Coffee Cake Muffin,0.0,1,0.0,0.0,0.0,0.0,0.0
355673,2020-04-11,"Muffin, Item Only, No Flavor",1.69,9,15.21,0.41,0.0,0.0,15.21
355673,2020-04-11,"Dunkin Bowls, Sausage Egg Scramble",5.29,2,10.58,0.28,0.0,0.0,10.58
355673,2020-04-11,"1 Lb. Coffee - Ground, Dark Roast Grnd",8.99,1,8.99,0.24,0.0,0.0,8.99
355673,2020-04-11,"1 Lb. Coffee - Ground, Original Blnd Grnd",8.99,2,17.98,0.48,2.99,0.0,14.99
355673,2020-04-11,"1 Lb. Coffee - Whole Bean, Original Blend Whole Bean",8.99,2,17.98,0.48,2.99,0.0,14.99
355673,2020-04-11,6 Piece Hash Brown,0.99,43,42.57,1.14,0.0,0.0,42.57
355673,2020-04-11,Add 6 Piece Hash Brown,0.99,4,3.96,0.11,0.0,0.0,3.96
355673,2020-04-11,"Wrap, Item BYO, Bacon, Fried Egg, American Cheese",1.99,14,27.86,0.75,0.0,0.0,27.86
355673,2020-04-11,"Wrap, Item BYO, Ham, Fried Egg, American Cheese",1.99,7,13.93,0.37,0.0,0.0,13.93
355673,2020-04-11,"Wrap, Item BYO, No Meat, Fried Egg, American Cheese",1.79,23,41.17,1.1,15.8,0.0,25.37
355673,2020-04-11,"Wrap, Item BYO, Sausage, Fried Egg, American Cheese",1.99,17,33.83,0.91,7.01,0.0,26.82
355673,2020-04-11,"Wrap, Item BYO, Sausage, Fried Egg, No Cheese",1.99,2,3.98,0.11,0.98,0.0,3.0
355673,2020-04-11,"Wrap, Item BYO, Sweet Black Pepper Bacon, Fried Egg, White Cheddar",1.99,1,1.99,0.05,0.0,0.0,1.99
355673,2020-04-11,"Wrap, Item BYO, Turkey Sausage , Fried Egg, American Cheese",1.99,2,3.98,0.11,0.0,0.0,3.98
355673,2020-04-11,"Beyond Sausage Breakfast Sandwich, Fried Egg, White Cheddar, English Muffin",5.19,8,41.52,1.11,0.0,0.0,41.52
355673,2020-04-11,"Beyond Sausage Breakfast Sandwich, NoEgg, NoCheese, English Muffin",5.19,1,5.19,0.14,0.0,0.0,5.19
355673,2020-04-11,"Egg & Chz, Item BYO, Fried Egg, American, Croissant",3.29,3,9.87,0.26,0.0,0.0,9.87
355673,2020-04-11,"Egg & Chz, Item BYO, Fried Egg, American, English Muffin",3.29,6,19.74,0.53,0.0,0.0,19.74
355673,2020-04-11,"Egg & Chz, Item BYO, Fried Egg, White Cheddar, Croissant",3.29,1,3.29,0.09,0.0,0.0,3.29
355673,2020-04-11,"Big N Toasted, Item BYO, 2FrdEggs, Bacon Amr, Bagel",4.49,1,4.49,0.12,0.0,0.0,4.49
355673,2020-04-11,"Big N Toasted, Item BYO, 2FrdEggs, Bacon Amr, Texas Toast",4.49,4,17.96,0.48,0.0,0.0,17.96
355673,2020-04-11,"Big N Toasted, Item BYO, 2FrdEggs, Double Ham, Bagel",4.49,1,4.49,0.12,0.0,0.0,4.49
355673,2020-04-11,"Big N Toasted, Item BYO, 2FrdEggs, Double Ham, Texas Toast",4.49,1,4.49,0.12,0.0,0.0,4.49
355673,2020-04-11,"Big N Toasted, Item BYO, 2FrdEggs, Single Sausage, Texas Toast",4.49,1,4.49,0.12,0.0,0.0,4.49
355673,2020-04-11,"Egg Bcn & Chz, Item BYO, Fried Egg, American, Bagel",3.99,29,115.71,3.1,23.84,0.0,91.87
355673,2020-04-11,"Egg Bcn & Chz, Item BYO, Fried Egg, American, Croissant",3.99,15,59.85,1.61,17.88,0.0,41.97
355673,2020-04-11,"Egg Bcn & Chz, Item BYO, Fried Egg, American, English Muffin",3.99,3,11.97,0.32,0.0,0.0,11.97
355673,2020-04-11,"Egg Bcn & Chz, Item BYO, Fried Egg, NoCheese, Croissant",3.99,1,3.99,0.11,0.0,0.0,3.99
355673,2020-04-11,"Egg Bcn & Chz, Item BYO, Fried Egg, White Cheddar, Bagel",3.69,1,3.69,0.1,0.0,0.0,3.69
355673,2020-04-11,"Egg Bcn & Chz, Item BYO, Fried Egg, White Cheddar, Croissant",3.69,1,3.69,0.1,0.0,0.0,3.69
355673,2020-04-11,"Egg Ham & Chz, Item BYO, Fried Egg, American, English Muffin",3.99,6,23.94,0.64,0.0,0.0,23.94
355673,2020-04-11,"Egg Ham & Chz, Item BYO, NoEgg, American, English Muffin",3.69,1,3.69,0.1,0.0,0.0,3.69
355673,2020-04-11,"Egg Ssg & Chz, Item BYO, Fried Egg, American, Bagel",3.99,8,31.92,0.86,0.0,0.0,31.92
355673,2020-04-11,"Egg Ssg & Chz, Item BYO, Fried Egg, American, Croissant",3.99,12,47.88,1.28,0.0,0.0,47.88
355673,2020-04-11,"Egg Ssg & Chz, Item BYO, Fried Egg, American, English Muffin",3.99,3,11.97,0.32,0.0,0.0,11.97
355673,2020-04-11,"Egg Ssg & Chz, Item BYO, NoEgg, American, Croissant",3.69,2,7.38,0.2,0.0,0.0,7.38
355673,2020-04-11,"Egg Ssg & Chz, Item BYO, NoEgg, NoCheese, Croissant",3.69,1,3.69,0.1,0.0,0.0,3.69
355673,2020-04-11,"Sweet Black Pepper Bacon Sandwich, Fried Egg, White Cheddar, Croissant",4.29,5,21.45,0.58,0.0,0.0,21.45
355673,2020-04-11,"Turkey Ssg Sand, EWOmlVeggie, American, Bagel",4.29,1,4.29,0.12,0.0,0.0,4.29
355673,2020-04-11,"Turkey Ssg Sand, EWOmlVeggie, White Cheddar, English Muffin",4.29,1,4.29,0.12,0.0,0.0,4.29
355673,2020-04-11,"Turkey Ssg Sand, EWOmlVeggie, White Cheddar, Multigrain Thin",4.29,3,12.87,0.35,0.0,0.0,12.87
355673,2020-04-11,"Turkey Ssg Sand, Fried Egg, American, Croissant",3.99,1,3.99,0.11,0.0,0.0,3.99
355673,2020-04-11,"Turkey Ssg Sand, Fried Egg, American, English Muffin",3.99,5,19.95,0.54,0.0,0.0,19.95
355673,2020-04-11,"Turkey Ssg Sand, Fried Egg, NoCheese, English Muffin",3.99,1,3.99,0.11,0.0,0.0,3.99
355673,2020-04-11,Snacking Bacon,2.79,10,27.9,0.75,0.0,0.0,27.9
