PC Number,Date,Item,Price,Items Sold,Sold Amount,% Sales,Item Reductions,Item Refunds,Item Net Sales
347884,2020-04-11,"Hot Coffee, Medium, Dark Roast",2.09,1,2.09,0.17,0.0,0,2.09
347884,2020-04-11,"Hot Coffee, Medium, Decaf",2.09,1,2.09,0.17,0.0,0,2.09
347884,2020-04-11,"Hot Coffee, Medium, Original Blend",2.09,25,52.25,4.21,0.0,0,52.25
347884,2020-04-11,"Hot Coffee, Small, Original Blend",1.79,4,7.16,0.58,0.09,0,7.07
347884,2020-04-11,"Hot Coffee, X-Large, Original Blend",2.69,8,21.52,1.73,2.69,0,18.83
347884,2020-04-11,"Cup of Water, Small",0.25,1,0.25,0.02,0.0,0,0.25
347884,2020-04-11,"Iced Tea, Large, Sweet Tea",1.59,2,3.18,0.26,0.0,0,3.18
347884,2020-04-11,"Iced Tea, Large, Sweetened Tea",1.59,2,3.18,0.26,0.0,0,3.18
347884,2020-04-11,"Iced Tea, Large, Unsweet Iced Tea",1.59,3,4.77,0.38,0.0,0,4.77
347884,2020-04-11,"Iced Tea, Medium, Sweetened Tea",1.29,4,5.16,0.42,0.0,0,5.16
347884,2020-04-11,"Iced Tea, Small, Sweetened Tea",0.99,1,0.99,0.08,0.0,0,0.99
347884,2020-04-11,"Frozen Coffee, Large, Original",4.99,1,4.99,0.4,0.0,0,4.99
347884,2020-04-11,"Frozen Coffee, Medium, Original",3.99,4,15.96,1.29,0.0,0,15.96
347884,2020-04-11,"Frozen Coffee, Small, Original",2.99,1,2.99,0.24,0.0,0,2.99
347884,2020-04-11,"Frozen Hot Winter Beverages, Medium, Chocolate",3.99,1,3.99,0.32,0.0,0,3.99
347884,2020-04-11,"Frozen Hot Winter Beverages, Small, Chocolate",2.99,1,2.99,0.24,0.0,0,2.99
347884,2020-04-11,"Hot Chocolate, Large, Original Hot Chocolate",2.69,1,2.69,0.22,0.0,0,2.69
347884,2020-04-11,"Hot Tea, Medium, Black",2.09,1,2.09,0.17,0.0,0,2.09
347884,2020-04-11,1 Donut,1.19,68,80.92,6.52,0.0,0,80.92
347884,2020-04-11,"12 Donuts, Item Only",10.49,13,136.37,10.99,0.0,0,136.37
347884,2020-04-11,"6 Donuts, Item Only",5.99,14,83.86,6.76,0.0,0,83.86
347884,2020-04-11,"Apple Fritter, Item Only",1.79,1,1.79,0.14,0.0,0,1.79
347884,2020-04-11,"Coffee Roll, Item Only",1.79,1,1.79,0.14,0.0,0,1.79
347884,2020-04-11,10 Munchkins,2.5,1,2.5,0.2,0.0,0,2.5
347884,2020-04-11,25 Munchkins,5.99,8,47.92,3.86,0.0,0,47.92
347884,2020-04-11,4 Munchkins,1.0,1,1.0,0.08,0.0,0,1.0
347884,2020-04-11,5 Munchkins,1.25,1,1.25,0.1,0.0,0,1.25
347884,2020-04-11,z-No Price Cinnamon Raisin Bagel,0.0,1,0.0,0.0,0.0,0,0.0
347884,2020-04-11,z-No Price Everything Bagel,0.0,3,0.0,0.0,0.0,0,0.0
347884,2020-04-11,z-No Price Plain Bagel,0.0,8,0.0,0.0,0.0,0,0.0
347884,2020-04-11,z-No Price Sesame Bagel,0.0,1,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Caramel Swirl,0.0,139,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Coconut Caramel Swirl,0.0,9,0.0,0.0,0.0,0,0.0
347884,2020-04-11,French Vanilla Swirl,0.0,53,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Hazelnut Swirl,0.0,14,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Irish Creme Swirl,0.0,3,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Mocha Swirl (D),0.0,12,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Pumpkin Swirl,0.0,1,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Thin Mint Swirl,0.0,1,0.0,0.0,0.0,0,0.0
347884,2020-04-11,1 Cream,0.0,3,0.0,0.0,0.0,0,0.0
347884,2020-04-11,1 Liquid Cane Sugar,0.0,1,0.0,0.0,0.0,0,0.0
347884,2020-04-11,1 Splenda,0.0,5,0.0,0.0,0.0,0,0.0
347884,2020-04-11,1 Sugar,0.0,2,0.0,0.0,0.0,0,0.0
347884,2020-04-11,"Almond Milk - Coffee, 1",0.6,3,1.8,0.15,0.0,0,1.8
347884,2020-04-11,"Almond Milk - Latte, 1",1.0,4,4.0,0.32,0.0,0,4.0
347884,2020-04-11,"Black, Item Only",0.0,19,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Butter Spread with Canola Oil,0.0,2,0.0,0.0,0.0,0,0.0
347884,2020-04-11,"Cream, Item Only",0.0,199,0.0,0.0,0.0,0,0.0
347884,2020-04-11,"Equal, Item Only",0.0,8,0.0,0.0,0.0,0,0.0
347884,2020-04-11,"Half Sweet Half Unsweet, Item Only",0.0,1,0.0,0.0,0.0,0,0.0
347884,2020-04-11,"Half, Item Only, Decaf",0.0,1,0.0,0.0,0.0,0,0.0
347884,2020-04-11,"Liquid Cane Sugar, Item Only",0.0,22,0.0,0.0,0.0,0,0.0
347884,2020-04-11,More Spread,0.0,3,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Not Toasted (D),0.0,1,0.0,0.0,0.0,0,0.0
347884,2020-04-11,"Skim Milk, Item Only",0.0,33,0.0,0.0,0.0,0,0.0
347884,2020-04-11,"Splenda, Item Only",0.0,49,0.0,0.0,0.0,0,0.0
347884,2020-04-11,"Sugar, Item Only",0.0,74,0.0,0.0,0.0,0,0.0
347884,2020-04-11,"Sweet N Low, Item Only",0.0,1,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Toasted (D),0.0,7,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Whip Cream,0.0,3,0.0,0.0,0.0,0,0.0
347884,2020-04-11,"Whipped Cream, Item Only",0.0,1,0.0,0.0,0.0,0,0.0
347884,2020-04-11,"Whole Milk, Item Only",0.0,21,0.0,0.0,0.0,0,0.0
347884,2020-04-11,z-No Price Extra Ice,0.0,3,0.0,0.0,0.0,0,0.0
347884,2020-04-11,z-No Price Extra Lemon,0.0,1,0.0,0.0,0.0,0,0.0
347884,2020-04-11,z-No Price Less Ice,0.0,12,0.0,0.0,0.0,0,0.0
347884,2020-04-11,z-No Price Regular,0.0,21,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Assorted,0.0,1,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Chocolate Frosted Sprinkles,0.0,16,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Z-No Price Assorted.,0.0,2,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Z-No Price Boston Kreme.,0.0,7,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Z-No Price Chocolate Glazed.,0.0,2,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Z-No Price Glazed.,0.0,4,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Z-No Price Jelly Filled.,0.0,8,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Z-No Price Old Fashioned.,0.0,1,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Blueberry Shot (D),0.0,4,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Coconut Shot (D),0.0,2,0.0,0.0,0.0,0,0.0
347884,2020-04-11,French Vanilla Shot (D),0.0,6,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Hazelnut Shot (D),0.0,7,0.0,0.0,0.0,0,0.0
347884,2020-04-11,Toasted Almond Shot (D),0.0,4,0.0,0.0,0.0,0,0.0
347884,2020-04-11,z-No Price Blueberry Muffin,0.0,1,0.0,0.0,0.0,0,0.0
347884,2020-04-11,"Muffin, Item Only, No Flavor",1.69,7,11.83,0.95,0.08,0,11.75
347884,2020-04-11,"Dunkin Bowls, Egg White",5.29,1,5.29,0.43,0.0,0,5.29
347884,2020-04-11,"1 Lb. Coffee - Whole Bean, Original Blend Whole Bean",8.99,3,26.97,2.17,4.98,0,21.99
347884,2020-04-11,6 Piece Hash Brown,0.99,26,25.74,2.07,0.0,0,25.74
347884,2020-04-11,"Wrap, Item BYO, Bacon, Fried Egg, American Cheese",1.99,5,9.95,0.8,0.0,0,9.95
347884,2020-04-11,"Wrap, Item BYO, Ham, Fried Egg, American Cheese",1.99,3,5.97,0.48,0.0,0,5.97
347884,2020-04-11,"Wrap, Item BYO, No Meat, Fried Egg, American Cheese",1.79,1,1.79,0.14,0.0,0,1.79
347884,2020-04-11,"Wrap, Item BYO, Sausage, Fried Egg, American Cheese",1.99,1,1.99,0.16,0.0,0,1.99
347884,2020-04-11,"Wrap, Item BYO, Sausage, Fried Egg, White Cheddar",1.99,2,3.98,0.32,0.98,0,3.0
347884,2020-04-11,"Wrap, Item BYO, Sweet Black Pepper Bacon, Fried Egg, White Cheddar",1.99,1,1.99,0.16,0.0,0,1.99
347884,2020-04-11,"Wrap, Item BYO, Turkey Sausage , Fried Egg, American Cheese",1.99,1,1.99,0.16,0.0,0,1.99
347884,2020-04-11,"Beyond Sausage Breakfast Sandwich, Fried Egg, White Cheddar, English Muffin",4.99,2,9.98,0.8,0.0,0,9.98
347884,2020-04-11,"Beyond Sausage Breakfast Sandwich, NoEgg, White Cheddar, Multigrain Thin",4.99,1,4.99,0.4,0.0,0,4.99
347884,2020-04-11,"Egg & Chz, Item BYO, EWOmlVeggie, White Cheddar, Multigrain Thin",3.49,1,3.49,0.28,0.0,0,3.49
347884,2020-04-11,"Egg & Chz, Item BYO, Fried Egg, American, Croissant",3.29,2,6.58,0.53,0.0,0,6.58
347884,2020-04-11,"Egg & Chz, Item BYO, Fried Egg, American, English Muffin",3.29,2,6.58,0.53,0.0,0,6.58
347884,2020-04-11,"Egg Bcn & Chz, Item BYO, Fried Egg, American, Bagel",3.99,8,31.92,2.57,4.47,0,27.45
347884,2020-04-11,"Egg Bcn & Chz, Item BYO, Fried Egg, American, Croissant",3.99,7,27.93,2.25,7.45,0,20.48
347884,2020-04-11,"Egg Bcn & Chz, Item BYO, Fried Egg, American, English Muffin",3.99,1,3.99,0.32,0.0,0,3.99
347884,2020-04-11,"Egg Ham & Chz, Item BYO, Fried Egg, American, Croissant",3.99,2,7.98,0.64,0.0,0,7.98
347884,2020-04-11,"Egg Ham & Chz, Item BYO, Fried Egg, American, English Muffin",3.99,3,11.97,0.96,0.0,0,11.97
347884,2020-04-11,"Egg Ssg & Chz, Item BYO, Fried Egg, American, Bagel",3.99,1,3.99,0.32,0.0,0,3.99
347884,2020-04-11,"Egg Ssg & Chz, Item BYO, Fried Egg, American, Croissant",3.99,5,19.95,1.61,0.0,0,19.95
347884,2020-04-11,"Egg Ssg & Chz, Item BYO, NoEgg, American, Croissant",3.69,1,3.69,0.3,0.0,0,3.69
347884,2020-04-11,"Sweet Black Pepper Bacon Sandwich, Fried Egg, White Cheddar, Bagel",4.29,3,12.87,1.04,0.0,0,12.87
347884,2020-04-11,"Sweet Black Pepper Bacon Sandwich, Fried Egg, White Cheddar, Croissant",4.29,1,4.29,0.35,0.0,0,4.29
347884,2020-04-11,"Turkey Ssg Sand, Fried Egg, American, English Muffin",3.99,1,3.99,0.32,0.0,0,3.99
347884,2020-04-11,Snacking Bacon,2.79,1,2.79,0.22,0.0,0,2.79
